title,pageRank
Black–Scholes model,0.02068331558314855
Option style,0.01556568960857603
Implied volatility,0.0147927268083014
Put option,0.0120243282808081
Put–call parity,0.01149347168137034
H share,0.01073463772009505
Chicago Mercantile Exchange,0.008953086090831815
Chicago Board Options Exchange,0.006911089240542541
Futures exchange,0.006871987651608345
Volatility (finance),0.006542865138251198
Call option,0.006345424141466086
Variance,0.00611207883236498
Stock market,0.005837347767907207
Present value,0.005464622322438458
Amsterdam,0.004871423109309418
Arbitrage,0.004761625931298304
S&P 500,0.004729696629679868
Dividend,0.004637480407423435
Normal distribution,0.004575870744323432
Moneyness,0.004445426279905424
Chicago Board of Trade,0.004439767371899366
Futures contract,0.004260081341945727
Interest rate,0.004133046802880689
Great Depression,0.004055525614436056
United States dollar,0.003904557170442338
Credit risk,0.003793693779658794
Risk management,0.003773691094211982
Mortgage loan,0.003744367242844707
Margin (finance),0.003742059138686832
New York Stock Exchange,0.003676278960714587
Yale School of Management,0.003579128764595392
Gambling,0.003552704208176033
Robert J. Shiller,0.003521688119318563
Intrinsic value (finance),0.003399834277228098
Financial crisis of 2007–2008,0.003334504863038775
Chicago,0.003308330910553735
CME Group,0.003224859663421784
Insurance,0.003224813003038792
Standard deviation,0.003154667111344522
Debt,0.003126663386871394
Nobel Prize,0.003104717211025774
Valuation of options,0.003081855159056667
Counterparty,0.003074184203565745
Saybrook College,0.003054561236770001
Intrinsic value (numismatics),0.003022094176960974
Wall Street Crash of 1929,0.003011844107387794
Tontine,0.003005440051735661
Stock,0.00298230055106262
Short (finance),0.00292288718445634
Hedge (finance),0.002840193983399378
Shopping center,0.002823830706197813
Value (economics),0.002822650755159832
Europe,0.002791751005134981
United States,0.002762981812929108
VIX,0.002747667694204322
Market (economics),0.002701952893406544
Exercise (options),0.002700948928851911
Real estate,0.002644030301044811
Price,0.002599516263336294
Option (finance),0.002571152222986658
Wage,0.002569920471735938
Public domain,0.002556943331056514
Stock exchange,0.00246709511683954
Mathematics,0.00240033708669453
Subprime mortgage crisis,0.002398228171192663
European Union,0.002385141172013992
Derivative (finance),0.002320552609789431
Exchange (organized market),0.00230761594779907
Utility,0.002282164082789462
"New Haven, Connecticut",0.002275443162723638
Paris,0.002254593273272951
Financial market,0.002231636784978607
Strike price,0.002219515161489797
Netherlands,0.002218508563874115
Probability,0.002191860499795676
Beinecke Rare Book & Manuscript Library,0.002191740766952434
Mergers and acquisitions,0.00217597905402777
Contract,0.002157960141135496
Economics,0.002133679247876171
London,0.002128770861831057
Wealth,0.002123195579536024
Risk,0.002110109457126912
